id,word,type,grammar,parent,meaning,note,factors,factor_meaning,status,confidence,strlen,source,language
125339,kālavimuttaṃnāmāti,.un.,,,,,kālavimuttaṃnāma+iti,,1,80,18,union,cm
125340,kāḷigodhāti,.un.,,,,,kāḷigodha+iti,,1,80,11,union,cm
125341,kālikāti,.un.,,,,,kālika+iti,,1,80,8,union,cm
125342,kallatākusalatāti,.un.,,,,,kallatākusalata+iti,,1,80,17,union,cm
125343,kāloyevāti,.un.,,,,,kālo+eva+iti,,1,80,10,union,cm
125344,kalyāṇakammassāti,.un.,,,,,kalyāṇakammassa+iti,,1,80,17,union,cm
125345,kalyāṇamassāti,.un.,,,,,kalyāṇamassa+iti,,1,80,14,union,cm
125346,kalyāṇametassāti,.un.,,,,,kalyāṇametassa+iti,,1,80,16,union,cm
125347,kalyāṇamittānubhāvenāti,.un.,,,,,kalyāṇamittānubhāvena+iti,,1,80,23,union,cm
125348,kalyāṇamittarahitassāti,.un.,,,,,kalyāṇamittarahitassa+iti,,1,80,23,union,cm
125349,kalyāṇamittatāti,.un.,,,,,kalyāṇamittata+iti,,1,80,16,union,cm
125350,kalyāṇānusayāti,.un.,,,,,kalyāṇānusaya+iti,,1,80,15,union,cm
125351,kalyāṇaputhujjanāti,.un.,,,,,kalyāṇaputhujjana+iti,,1,80,19,union,cm
125352,kalyāṇāti,.un.,,,,,kalyāṇa+iti,,1,80,9,union,cm
125353,kalyāṇavākkaraṇāti,.un.,,,,,kalyāṇavākkaraṇa+iti,,1,80,18,union,cm
125354,kalyāṇīsīmāti,.un.,,,,,kalyāṇīsīma+iti,,1,80,13,union,cm
125355,kāmabhūmikāti,.un.,,,,,kāmabhūmika+iti,,1,80,13,union,cm
125356,kāmacārānuññāti,.un.,,,,,kāmacārānuñña+iti,,1,80,15,union,cm
125357,kāmadevassāti,.un.,,,,,kāmadevassa+iti,,1,80,13,union,cm
125358,kāmadhātupariyāpannāti,.un.,,,,,kāmadhātupariyāpanna+iti,,1,80,22,union,cm
125359,kāmaggināti,.un.,,,,,kāmaggina+iti,,1,80,11,union,cm
125360,kamalavanamivāti,.un.,,,,,kamalavanamiva+iti,,1,80,16,union,cm
125361,kamamanatikkammāti,.un.,,,,,kamamanatikkamma+iti,,1,80,18,union,cm
125362,kamampaccanādarāti,.un.,,,,,kamampaccanādara+iti,,1,80,18,union,cm
125363,kamanametāyāti,.un.,,,,,kamanametāya+iti,,1,80,14,union,cm
125364,kamanaṭṭhatāti,.un.,,,,,kamanaṭṭhata+iti,,1,80,14,union,cm
125365,kāmanavasenāti,.un.,,,,,kāmanavasena+iti,,1,80,14,union,cm
125366,kāmanīyatarāti,.un.,,,,,kāmanīyatara+iti,,1,80,14,union,cm
125367,kamanodvārāvajjanañcāti,.un.,,,,,kamanodvārāvajjanaṃ+ca+iti,,1,80,23,union,cm
125368,kāmapipāsāti,.un.,,,,,kāmapipāsa+iti,,1,80,12,union,cm
125369,kāmarāgādivikkhambhanasabhāvamevāti,.un.,,,,,kāmarāgādivikkhambhanasabhāvaṃ+eva+iti,,1,80,35,union,cm
125370,kāmarāgaṭṭhāniyāti,.un.,,,,,kāmarāgaṭṭhāniya+iti,,1,80,18,union,cm
125371,kāmasahagatāti,.un.,,,,,kāmasahagata+iti,,1,80,14,union,cm
125372,kāmasaṅgasattāti,.un.,,,,,kāmasaṅgasatta+iti,,1,80,16,union,cm
125373,kāmasaññādikāti,.un.,,,,,kāmasaññādika+iti,,1,80,15,union,cm
125374,kāmasaññāyāti,.un.,,,,,kāmasaññāya+iti,,1,80,13,union,cm
125375,kāmāsavabhavāsavāti,.un.,,,,,kāmāsavabhavāsava+iti,,1,80,19,union,cm
125376,kāmassādenāti,.un.,,,,,kāmassādena+iti,,1,80,13,union,cm
125377,kāmasukhallikānuyogamanuyuttāti,.un.,,,,,kāmasukhallikānuyogamanuyutta+iti,,1,80,31,union,cm
125378,kāmasukhallikāti,.un.,,,,,kāmasukhallika+iti,,1,80,16,union,cm
125379,kāmasukhañcāti,.un.,,,,,kāmasukhaṃ+ca+iti,,1,80,14,union,cm
125380,kāmāvacaracittañcāti,.un.,,,,,kāmāvacaracittaṃ+ca+iti,,1,80,20,union,cm
125381,kāmāvacarajāti,.un.,,,,,kāmāvacaraja+iti,,1,80,14,union,cm
125382,kāmāvacarakiriyāsaññāti,.un.,,,,,kāmāvacarakiriyāsañña+iti,,1,80,23,union,cm
125383,kāmāvacarakiriyāti,.un.,,,,,kāmāvacarakiriya+iti,,1,80,18,union,cm
125384,kāmāvacarakusalassevāti,.un.,,,,,kāmāvacarakusalasseva+iti,,1,80,23,union,cm
125385,kāmāvacarānāmāti,.un.,,,,,kāmāvacarānāma+iti,,1,80,16,union,cm
125386,kāmāvacarapaññāti,.un.,,,,,kāmāvacarapañña+iti,,1,80,17,union,cm
125387,kāmāvacarapuññaṃvāti,.un.,,,,,kāmāvacarapuññaṃva+iti,,1,80,20,union,cm
125388,kāmāvacarasaññāti,.un.,,,,,kāmāvacarasañña+iti,,1,80,17,union,cm
125389,kāmāvacarasattānañcāti,.un.,,,,,kāmāvacarasattānaṃ+ca+iti,,1,80,22,union,cm
125390,kāmāvacarāyevāti,.un.,,,,,kāmāvacarā+eva+iti,,1,60,16,union,cm
125391,kāmayantassāti,.un.,,,,,kāmayantassa+iti,,1,80,14,union,cm
125392,kāmesanāti,.un.,,,,,kāmesana+iti,,1,80,10,union,cm
125393,kāmetabbāti,.un.,,,,,kāmetabba+iti,,1,80,11,union,cm
125394,kāmitāti,.un.,,,,,kāmita+iti,,1,80,8,union,cm
125395,kāmiyamānāti,.un.,,,,,kāmiyamāna+iti,,1,80,12,union,cm
125396,kāmīyāti,.un.,,,,,kāmīya+iti,,1,80,8,union,cm
125397,kāmīyitthāti,.un.,,,,,kāmīyittha+iti,,1,80,12,union,cm
125398,kammabaddhovāti,.un.,,,,,kammabaddho+eva+iti,,1,80,15,union,cm
125399,kammabaddhoyevāti,.un.,,,,,kammabaddho+eva+iti,,1,80,17,union,cm
125400,kammabalenāti,.un.,,,,,kammabalena+iti,,1,80,13,union,cm
125401,kammabalenevāti,.un.,,,,,kammabaleneva+iti,,1,80,15,union,cm
125402,kammabandhoyevāti,.un.,,,,,kammabandho+eva+iti,,1,80,17,union,cm
125403,kammadhārayadigusamāsāti,.un.,,,,,kammadhārayadigusamāsa+iti,,1,80,24,union,cm
125404,kammādhiggahitassāti,.un.,,,,,kammādhiggahitassa+iti,,1,80,20,union,cm
125405,kammādisamuṭṭhānamevāti,.un.,,,,,kammādisamuṭṭhānaṃ+eva+iti,,1,80,23,union,cm
125406,kammadvāraṃnāmāti,.un.,,,,,kammadvāraṃnāma+iti,,1,80,17,union,cm
125407,kammagatikovāti,.un.,,,,,kammagatiko+eva+iti,,1,80,15,union,cm
125408,kammahetukattāti,.un.,,,,,kammahetukatta+iti,,1,80,16,union,cm
125409,kammajabhūtasannissayatāvasenāti,.un.,,,,,kammajabhūtasannissayatāvasena+iti,,1,80,32,union,cm
125410,kammajamevāti,.un.,,,,,kammajaṃ+eva+iti,,1,80,13,union,cm
125411,kammajananañcāti,.un.,,,,,kammajananaṃ+ca+iti,,1,80,16,union,cm
125412,kammajanitattāti,.un.,,,,,kammajanitatta+iti,,1,80,16,union,cm
125413,kammajarūpañcāti,.un.,,,,,kammajarūpaṃ+ca+iti,,1,80,16,union,cm
125414,kammakāmāti,.un.,,,,,kammakāma+iti,,1,80,11,union,cm
125415,kammakaraṇatthāyāti,.un.,,,,,kammakaraṇatthāya+iti,,1,80,19,union,cm
125416,kammakārāti,.un.,,,,,kammakāra+iti,,1,80,11,union,cm
125417,kammakilesāti,.un.,,,,,kammakilesa+iti,,1,80,13,union,cm
125418,kammakiriyavādattāti,.un.,,,,,kammakiriyavādatta+iti,,1,80,20,union,cm
125419,kammalakkhaṇamevāti,.un.,,,,,kammalakkhaṇaṃ+eva+iti,,1,80,19,union,cm
125420,kammaṃvāti,.un.,,,,,kammaṃva+iti,,1,80,10,union,cm
125421,kammanānatāyāti,.un.,,,,,kammanānatāya+iti,,1,80,15,union,cm
125422,kammañātakāti,.un.,,,,,kammañātaka+iti,,1,80,13,union,cm
125423,kammanayāti,.un.,,,,,kammanaya+iti,,1,80,11,union,cm
125424,kammanibbattattāti,.un.,,,,,kammanibbattatta+iti,,1,80,18,union,cm
125425,kammaniyāmoyevāti,.un.,,,,,kammaniyāmo+eva+iti,,1,80,17,union,cm
125426,kammaññarūpapadaṭṭhānāti,.un.,,,,,kammaññarūpapadaṭṭhāna+iti,,1,80,24,union,cm
125427,kammantājīvāti,.un.,,,,,kammantājīva+iti,,1,80,14,union,cm
125428,kammapariṇāmitattāti,.un.,,,,,kammapariṇāmitatta+iti,,1,80,20,union,cm
125429,kammapathabhūtāyevāti,.un.,,,,,kammapathabhūtā+eva+iti,,1,60,21,union,cm
125430,kammapathakoṭṭhāsikāevāti,.un.,,,,,kammapathakoṭṭhāsikāeva+iti,,1,80,25,union,cm
125431,kammapathappattāvāti,.un.,,,,,kammapathappattāva+iti,,1,80,20,union,cm
125432,kammapathasammādiṭṭhiyāti,.un.,,,,,kammapathasammādiṭṭhiya+iti,,1,80,25,union,cm
125433,kammapathāyevāti,.un.,,,,,kammapathā+eva+iti,,1,60,16,union,cm
125434,kammapavattitamevāti,.un.,,,,,kammapavattitaṃ+eva+iti,,1,80,20,union,cm
125435,kammaphalañcāti,.un.,,,,,kammaphalaṃ+ca+iti,,1,80,15,union,cm
125436,kammaphalapaccakkhabhāvāyāti,.un.,,,,,kammaphalapaccakkhabhāvāya+iti,,1,80,28,union,cm
125437,kammaphalavasenāti,.un.,,,,,kammaphalavasena+iti,,1,80,18,union,cm
125438,kammappasutabhāti,.un.,,,,,kammappasutabha+iti,,1,80,17,union,cm
125439,kammappavacanīyāti,.un.,,,,,kammappavacanīya+iti,,1,80,18,union,cm
125440,kammārahenevāti,.un.,,,,,kammāraheneva+iti,,1,80,15,union,cm
125441,kammarukkhāti,.un.,,,,,kammarukkha+iti,,1,80,13,union,cm
125442,kammasādhanenāti,.un.,,,,,kammasādhanena+iti,,1,80,16,union,cm
125443,kammāsadisāti,.un.,,,,,kammāsadisa+iti,,1,80,13,union,cm
125444,kammasambhārāti,.un.,,,,,kammasambhāra+iti,,1,80,15,union,cm
125445,kammasamuṭṭhānarūpassāti,.un.,,,,,kammasamuṭṭhānarūpassa+iti,,1,80,24,union,cm
125446,kammāsapādenāti,.un.,,,,,kammāsapādena+iti,,1,80,15,union,cm
125447,kammāsāti,.un.,,,,,kammāsa+iti,,1,80,9,union,cm
125448,kammassakatañāṇamevāti,.un.,,,,,kammassakatañāṇaṃ+eva+iti,,1,80,22,union,cm
125449,kammassakatañāṇasampayuttacittenāti,.un.,,,,,kammassakatañāṇasampayuttacittena+iti,,1,80,35,union,cm
125450,kammassakataññāṇamevāti,.un.,,,,,kammassakataññāṇaṃ+eva+iti,,1,80,23,union,cm
125451,kammassakatāti,.un.,,,,,kammassakata+iti,,1,80,14,union,cm
125452,kammassakāti,.un.,,,,,kammassaka+iti,,1,80,12,union,cm
125453,kammattāti,.un.,,,,,kammatta+iti,,1,80,10,union,cm
125454,kammaṭṭhakiriyāyāti,.un.,,,,,kammaṭṭhakiriyāya+iti,,1,80,19,union,cm
125455,kammaṭṭhānamanasikārasabhāvenāti,.un.,,,,,kammaṭṭhānamanasikārasabhāvena+iti,,1,80,32,union,cm
125456,kammaṭṭhānametenāti,.un.,,,,,kammaṭṭhānametena+iti,,1,80,19,union,cm
125457,kammaṭṭhānānuyogenāti,.un.,,,,,kammaṭṭhānānuyogena+iti,,1,80,21,union,cm
125458,kammaṭṭhānapaṭibaddhāti,.un.,,,,,kammaṭṭhānapaṭibaddha+iti,,1,80,23,union,cm
125459,kammaṭṭhānappaṭibaddhāti,.un.,,,,,kammaṭṭhānappaṭibaddha+iti,,1,80,24,union,cm
125460,kammaṭṭhānāvijahanenāti,.un.,,,,,kammaṭṭhānāvijahanena+iti,,1,80,23,union,cm
125461,kammavacanicchāti,.un.,,,,,kammavacaniccha+iti,,1,80,17,union,cm
125462,kammavācāvācakenāti,.un.,,,,,kammavācāvācakena+iti,,1,80,19,union,cm
125463,kammavaṭṭamevāti,.un.,,,,,kammavaṭṭaṃ+eva+iti,,1,80,16,union,cm
125464,kammavīmaṃsāyāti,.un.,,,,,kammavīmaṃsāya+iti,,1,80,16,union,cm
125465,kammavipākajāti,.un.,,,,,kammavipākaja+iti,,1,80,15,union,cm
125466,kammavipākañcāti,.un.,,,,,kammavipākaṃ+ca+iti,,1,80,16,union,cm
125467,kaṃsapattharikāti,.un.,,,,,kaṃsapattharika+iti,,1,80,17,union,cm
125468,kāmupādānādivasenāti,.un.,,,,,kāmupādānādivasena+iti,,1,80,20,union,cm
125469,kāmūpasañhitāti,.un.,,,,,kāmūpasañhita+iti,,1,80,15,union,cm
125470,kañcanasadisaubhayapakkhāti,.un.,,,,,kañcanasadisaubhayapakkha+iti,,1,80,27,union,cm
125471,kandarakāti,.un.,,,,,kandaraka+iti,,1,80,11,union,cm
125472,kandarāyevāti,.un.,,,,,kandarā+eva+iti,,1,60,13,union,cm
125473,kandāti,.un.,,,,,kanda+iti,,1,80,7,union,cm
125474,kaṇḍūyitvāti,.un.,,,,,kaṇḍūyitva+iti,,1,80,12,union,cm
125475,kaṇerukāti,.un.,,,,,kaṇeruka+iti,,1,80,10,union,cm
125476,kaṇhadantāpekkāti,.un.,,,,,kaṇhadantāpekka+iti,,1,80,17,union,cm
125477,kaṇhadantāpekkhāti,.un.,,,,,kaṇhadantāpekkha+iti,,1,80,18,union,cm
125478,kaṇhagaṅgāti,.un.,,,,,kaṇhagaṅga+iti,,1,80,12,union,cm
125479,kaṇhājināti,.un.,,,,,kaṇhājina+iti,,1,80,11,union,cm
125480,kaṇhakāti,.un.,,,,,kaṇhaka+iti,,1,80,9,union,cm
125481,kaṇhatādivaṇṇanānattañcāti,.un.,,,,,kaṇhatādivaṇṇanānattaṃ+ca+iti,,1,80,26,union,cm
125482,kānicāti,.un.,,,,,kānica+iti,,1,80,8,union,cm
125483,kaṇikāraniyyāsavaṇṇāti,.un.,,,,,kaṇikāraniyyāsavaṇṇa+iti,,1,80,22,union,cm
125484,kaṅkhatiyevāti,.un.,,,,,kaṅkhati+eva+iti,,1,80,14,union,cm
125485,kaṇṇacūḷikāti,.un.,,,,,kaṇṇacūḷika+iti,,1,80,13,union,cm
125486,kaññāladdhāti,.un.,,,,,kaññāladdha+iti,,1,80,13,union,cm
125487,kaṇṇasukhāti,.un.,,,,,kaṇṇasukha+iti,,1,80,12,union,cm
125488,kaṇṇāti,.un.,,,,,kaṇṇa+iti,,1,80,7,union,cm
125489,kaṇṭakāti,.un.,,,,,kaṇṭaka+iti,,1,80,9,union,cm
125490,kaṇṭakavuttikāti,.un.,,,,,kaṇṭakavuttika+iti,,1,80,16,union,cm
125491,kantāti,.un.,,,,,kanta+iti,,1,80,7,union,cm
125492,kappakatenāti,.un.,,,,,kappakatena+iti,,1,80,13,union,cm
125493,kappakāti,.un.,,,,,kappaka+iti,,1,80,9,union,cm
125494,kappanāmattenāti,.un.,,,,,kappanāmattena+iti,,1,80,16,union,cm
125495,kappanattāti,.un.,,,,,kappanatta+iti,,1,80,12,union,cm
125496,kapparukkhāti,.un.,,,,,kapparukkha+iti,,1,80,13,union,cm
125497,kappāsapaṭalasnehasannibhāti,.un.,,,,,kappāsapaṭalasnehasannibha+iti,,1,80,28,union,cm
125498,kappasatasahassañcāti,.un.,,,,,kappasatasahassaṃ+ca+iti,,1,80,21,union,cm
125499,kappassāti,.un.,,,,,kappassa+iti,,1,80,10,union,cm
125500,kappavināseyevāti,.un.,,,,,kappavināse+eva+iti,,1,80,17,union,cm
125501,kappenāti,.un.,,,,,kappena+iti,,1,80,9,union,cm
125502,kappeyyāmāti,.un.,,,,,kappeyyāma+iti,,1,80,12,union,cm
125503,kappikāti,.un.,,,,,kappika+iti,,1,80,9,union,cm
125504,kappiyabhūmiyāti,.un.,,,,,kappiyabhūmiya+iti,,1,80,16,union,cm
125505,kappiyākappiyaviññattivasenāti,.un.,,,,,kappiyākappiyaviññattivasena+iti,,1,80,30,union,cm
125506,kappiyakārassāti,.un.,,,,,kappiyakārassa+iti,,1,80,16,union,cm
125507,kappiyakuṭitāti,.un.,,,,,kappiyakuṭita+iti,,1,80,15,union,cm
125508,kappiyasaññitāti,.un.,,,,,kappiyasaññita+iti,,1,80,16,union,cm
125509,kappiyavohārakkamenevāti,.un.,,,,,kappiyavohārakkameneva+iti,,1,80,24,union,cm
125510,kappiyeakappiyasaññitāyāti,.un.,,,,,kappiyeakappiyasaññitāya+iti,,1,80,26,union,cm
125511,karakarāti,.un.,,,,,karakara+iti,,1,80,10,union,cm
125512,kārakasaṅghassāti,.un.,,,,,kārakasaṅghassa+iti,,1,80,17,union,cm
125513,kāramevāti,.un.,,,,,kāraṃ+eva+iti,,1,80,10,union,cm
125514,kāraṇabhāgenāti,.un.,,,,,kāraṇabhāgena+iti,,1,80,15,union,cm
125515,kāraṇabhāvoyevāti,.un.,,,,,kāraṇabhāvo+eva+iti,,1,80,17,union,cm
125516,karaṇabhūtāti,.un.,,,,,karaṇabhūta+iti,,1,80,13,union,cm
125517,karaṇabhūtāyāti,.un.,,,,,karaṇabhūtāya+iti,,1,80,15,union,cm
125518,kāraṇabhūtāyāti,.un.,,,,,kāraṇabhūtāya+iti,,1,80,15,union,cm
125519,kāraṇacchāyāti,.un.,,,,,kāraṇacchāya+iti,,1,80,14,union,cm
125520,kāraṇākāraṇajānanenāti,.un.,,,,,kāraṇākāraṇajānanena+iti,,1,80,22,union,cm
125521,kāraṇalesenāti,.un.,,,,,kāraṇalesena+iti,,1,80,14,union,cm
125522,karaṇamassāti,.un.,,,,,karaṇamassa+iti,,1,80,13,union,cm
125523,kāraṇametissāti,.un.,,,,,kāraṇametissa+iti,,1,80,15,union,cm
125524,kāraṇañcāti,.un.,,,,,kāraṇaṃ+ca+iti,,1,80,11,union,cm
125525,kāraṇantaranirapekkhāti,.un.,,,,,kāraṇantaranirapekkha+iti,,1,80,23,union,cm
125526,kāraṇantupacārenāti,.un.,,,,,kāraṇantupacārena+iti,,1,80,19,union,cm
125527,karaṇapaccayāti,.un.,,,,,karaṇapaccaya+iti,,1,80,15,union,cm
125528,kāraṇapatirūpakamevāti,.un.,,,,,kāraṇapatirūpakaṃ+eva+iti,,1,80,22,union,cm
125529,kāraṇapatirūpakenāti,.un.,,,,,kāraṇapatirūpakena+iti,,1,80,20,union,cm
125530,kāraṇassāti,.un.,,,,,kāraṇassa+iti,,1,80,11,union,cm
125531,kāraṇatāmattenāti,.un.,,,,,kāraṇatāmattena+iti,,1,80,17,union,cm
125532,kāraṇatāyāti,.un.,,,,,kāraṇatāya+iti,,1,80,12,union,cm
125533,karaṇāti,.un.,,,,,karaṇa+iti,,1,80,8,union,cm
125534,karaṇatthāyāti,.un.,,,,,karaṇatthāya+iti,,1,80,14,union,cm
125535,kāraṇaṭṭhenacāti,.un.,,,,,kāraṇaṭṭhenaca+iti,,1,80,16,union,cm
125536,kāraṇattheyevāti,.un.,,,,,kāraṇatthe+eva+iti,,1,80,16,union,cm
125537,karaṇavasenāti,.un.,,,,,karaṇavasena+iti,,1,80,14,union,cm
125538,kāraṇavasenāti,.un.,,,,,kāraṇavasena+iti,,1,80,14,union,cm
125539,kāraṇavekallatovāti,.un.,,,,,kāraṇavekallato+eva+iti,,1,80,19,union,cm
125540,karaṇḍāti,.un.,,,,,karaṇḍa+iti,,1,80,9,union,cm
125541,karaṇīyassāti,.un.,,,,,karaṇīyassa+iti,,1,80,13,union,cm
125542,kārantāti,.un.,,,,,kāranta+iti,,1,80,9,union,cm
125543,kārantattāti,.un.,,,,,kārantatta+iti,,1,80,12,union,cm
125544,kāraṇūpacārenāti,.un.,,,,,kāraṇūpacārena+iti,,1,80,16,union,cm
125545,karaṇuttariyapakkhiyamevāti,.un.,,,,,karaṇuttariyapakkhiyaṃ+eva+iti,,1,80,27,union,cm
125546,kārāpeyyāmāti,.un.,,,,,kārāpeyyāma+iti,,1,80,13,union,cm
125547,kārāpitañcāti,.un.,,,,,kārāpitaṃ+ca+iti,,1,80,13,union,cm
125548,kārāpitāti,.un.,,,,,kārāpita+iti,,1,80,10,union,cm
125549,karavikasakuṇassāti,.un.,,,,,karavikasakuṇassa+iti,,1,80,19,union,cm
125550,karavīkasakuṇassāti,.un.,,,,,karavīkasakuṇassa+iti,,1,80,19,union,cm
125551,kārenāti,.un.,,,,,kārena+iti,,1,80,8,union,cm
125552,kāretabbāti,.un.,,,,,kāretabba+iti,,1,80,11,union,cm
125553,kāretāti,.un.,,,,,kāreta+iti,,1,80,8,union,cm
125554,kārethāti,.un.,,,,,kāretha+iti,,1,80,9,union,cm
125555,kareyyāmāti,.un.,,,,,kareyyāma+iti,,1,80,11,union,cm
125556,kareyyāthayevāti,.un.,,,,,kareyyātha+eva+iti,,1,80,16,union,cm
125557,karikumbhadāraṇasamatthāti,.un.,,,,,karikumbhadāraṇasamattha+iti,,1,80,26,union,cm
125558,karissasiyevāti,.un.,,,,,karissasi+eva+iti,,1,80,15,union,cm
125559,karissatevāti,.un.,,,,,karissateva+iti,,1,80,13,union,cm
125560,kāritāti,.un.,,,,,kārita+iti,,1,80,8,union,cm
125561,kariyamānakathāvāti,.un.,,,,,kariyamānakathāva+iti,,1,80,19,union,cm
125562,kāriyamānenāti,.un.,,,,,kāriyamānena+iti,,1,80,14,union,cm
125563,kāriyappaṭipattiyāti,.un.,,,,,kāriyappaṭipattiya+iti,,1,80,20,union,cm
125564,karīyatevāti,.un.,,,,,karīyateva+iti,,1,80,12,union,cm
125565,kariyāti,.un.,,,,,kariya+iti,,1,80,8,union,cm
125566,kāriyitthāti,.un.,,,,,kāriyittha+iti,,1,80,12,union,cm
125567,kārīyitthāti,.un.,,,,,kārīyittha+iti,,1,80,12,union,cm
125568,kāriyopacārenāti,.un.,,,,,kāriyopacārena+iti,,1,80,16,union,cm
125569,karotissābhisambandhatāyāti,.un.,,,,,karotissābhisambandhatāya+iti,,1,80,27,union,cm
125570,karotyabhisambandhatāyāti,.un.,,,,,karotyabhisambandhatāya+iti,,1,80,25,union,cm
125571,karotyevāti,.un.,,,,,karot+eva+iti,,1,80,11,union,cm
125572,karuṇādhippāyenāti,.un.,,,,,karuṇādhippāyena+iti,,1,80,18,union,cm
125573,kāruṇādhippāyenāti,.un.,,,,,kāruṇādhippāyena+iti,,1,80,18,union,cm
125574,karuṇāmuditāti,.un.,,,,,karuṇāmudita+iti,,1,80,14,union,cm
125575,karuṇāpaññāpadhānāti,.un.,,,,,karuṇāpaññāpadhāna+iti,,1,80,20,union,cm
125576,karuṇāyāti,.un.,,,,,karuṇāya+iti,,1,80,10,union,cm
125577,karuṇāyuttenāti,.un.,,,,,karuṇāyuttena+iti,,1,80,15,union,cm
125578,kāruññādhippāyenāti,.un.,,,,,kāruññādhippāyena+iti,,1,80,19,union,cm
125579,karuṇūpanissayāti,.un.,,,,,karuṇūpanissaya+iti,,1,80,17,union,cm
125580,kasāvādicuṇṇañcāti,.un.,,,,,kasāvādicuṇṇaṃ+ca+iti,,1,80,18,union,cm
125581,kasāvasaddāti,.un.,,,,,kasāvasadda+iti,,1,80,13,union,cm
125582,kasāvāti,.un.,,,,,kasāva+iti,,1,80,8,union,cm
125583,kasiṇādiuggahapaṭibhāganimittādikāti,.un.,,,,,kasiṇādiuggahapaṭibhāganimittādika+iti,,1,80,36,union,cm
125584,kasiṇāti,.un.,,,,,kasiṇa+iti,,1,80,8,union,cm
125585,kasīyitthāti,.un.,,,,,kasīyittha+iti,,1,80,12,union,cm
125586,kasmānāgatatthāti,.un.,,,,,kasmānāgatattha+iti,,1,80,17,union,cm
125587,kassantevāsikāti,.un.,,,,,kassantevāsika+iti,,1,80,16,union,cm
125588,kassapagottāti,.un.,,,,,kassapagotta+iti,,1,80,14,union,cm
125589,kassapassāti,.un.,,,,,kassapassa+iti,,1,80,12,union,cm
125590,kassitthāti,.un.,,,,,kassittha+iti,,1,80,11,union,cm
125591,kātabbametthāti,.un.,,,,,kātabbamettha+iti,,1,80,15,union,cm
125592,kātabbaṃyevāti,.un.,,,,,kātabbaṃ+eva+iti,,1,80,14,union,cm
125593,kātabbānevāti,.un.,,,,,kātabbāneva+iti,,1,80,13,union,cm
125594,kātabbāvāti,.un.,,,,,kātabbāva+iti,,1,80,11,union,cm
125595,katabhaṇḍamevāti,.un.,,,,,katabhaṇḍaṃ+eva+iti,,1,80,16,union,cm
125596,katabhattakiccāti,.un.,,,,,katabhattakicca+iti,,1,80,17,union,cm
125597,katābhisaṅkharaṇassāti,.un.,,,,,katābhisaṅkharaṇassa+iti,,1,80,22,union,cm
125598,katābhisekassāti,.un.,,,,,katābhisekassa+iti,,1,80,16,union,cm
125599,katacatthasamāsāti,.un.,,,,,katacatthasamāsa+iti,,1,80,18,union,cm
125600,katādhikārassasukhāti,.un.,,,,,katādhikārassasukha+iti,,1,80,21,union,cm
125601,katādhikārāti,.un.,,,,,katādhikāra+iti,,1,80,13,union,cm
125602,katādhikāravasenāti,.un.,,,,,katādhikāravasena+iti,,1,80,19,union,cm
125603,kaṭāhakāti,.un.,,,,,kaṭāhaka+iti,,1,80,10,union,cm
125604,katahatthāti,.un.,,,,,katahattha+iti,,1,80,12,union,cm
125605,kaṭajāti,.un.,,,,,kaṭaja+iti,,1,80,8,union,cm
125606,katakappaccayantāti,.un.,,,,,katakappaccayanta+iti,,1,80,19,union,cm
125607,kaṭakaraṇassāti,.un.,,,,,kaṭakaraṇassa+iti,,1,80,15,union,cm
125608,katākatānusocanañcāti,.un.,,,,,katākatānusocanaṃ+ca+iti,,1,80,21,union,cm
125609,katākatappasaṅgittāti,.un.,,,,,katākatappasaṅgitta+iti,,1,80,21,union,cm
125610,katakiccāti,.un.,,,,,katakicca+iti,,1,80,11,union,cm
125611,katakusalassāti,.un.,,,,,katakusalassa+iti,,1,80,15,union,cm
125612,katamaggenāti,.un.,,,,,katamaggena+iti,,1,80,13,union,cm
125613,katamanenāti,.un.,,,,,katamanena+iti,,1,80,12,union,cm
125614,katamaraṇāti,.un.,,,,,katamaraṇa+iti,,1,80,12,union,cm
125615,katamassāti,.un.,,,,,katamassa+iti,,1,80,11,union,cm
125616,katamattenāti,.un.,,,,,katamattena+iti,,1,80,13,union,cm
125617,kataññutāti,.un.,,,,,kataññuta+iti,,1,80,11,union,cm
125618,kataññuyāti,.un.,,,,,kataññuya+iti,,1,80,11,union,cm
125619,katapadesassāti,.un.,,,,,katapadesassa+iti,,1,80,15,union,cm
125620,katapāsādassāti,.un.,,,,,katapāsādassa+iti,,1,80,15,union,cm
125621,katapaṭiññāvasenāti,.un.,,,,,katapaṭiññāvasena+iti,,1,80,19,union,cm
125622,katapuññatāti,.un.,,,,,katapuññata+iti,,1,80,13,union,cm
125623,katapuññāti,.un.,,,,,katapuñña+iti,,1,80,11,union,cm
125624,katapuññenāti,.un.,,,,,katapuññena+iti,,1,80,13,union,cm
125625,kataraatthuppattivasenāti,.un.,,,,,kataraatthuppattivasena+iti,,1,80,25,union,cm
125626,kataradukkhassāti,.un.,,,,,kataradukkhassa+iti,,1,80,17,union,cm
125627,katarakassapassāti,.un.,,,,,katarakassapassa+iti,,1,80,18,union,cm
125628,katarapāḷiyāti,.un.,,,,,katarapāḷiya+iti,,1,80,14,union,cm
125629,katarasannissitāti,.un.,,,,,katarasannissita+iti,,1,80,18,union,cm
125630,katarassāti,.un.,,,,,katarassa+iti,,1,80,11,union,cm
125631,katarasuttenāti,.un.,,,,,katarasuttena+iti,,1,80,15,union,cm
