100283,janatāti,.un.,,,,,janatā+iti,,1,60,8,union,en
100284,jānātiyevāti,.un.,,,,,jānāti+eva+iti,,1,80,12,union,en
100285,jaṅghāti,.un.,,,,,jaṅghā+iti,,1,60,8,union,en
100286,janikāti,.un.,,,,,janikā+iti,,1,60,8,union,en
100287,jānimhāti,.un.,,,,,jānimhā+iti,,1,60,9,union,en
100288,jāṇuphāsubhāvadīpanenāti,.un.,,,,,jāṇuphāsubhāvadīpanenā+iti,,1,60,24,union,en
100289,jātājātāti,.un.,,,,,jātājātā+iti,,1,60,10,union,en
100290,jātakāti,.un.,,,,,jātakā+iti,,1,60,8,union,en
100291,jātarūpagatikamevāti,.un.,,,,,jātarūpagatikaṃ+eva+iti,,1,80,20,union,en
100292,jātidhammāti,.un.,,,,,jātidhammā+iti,,1,60,12,union,en
100293,jaṭitāti,.un.,,,,,jaṭitā+iti,,1,60,8,union,en
100294,javanabhāvenāti,.un.,,,,,javanabhāvenā+iti,,1,60,15,union,en
100295,javanavīthiyāti,.un.,,,,,javanavīthiyā+iti,,1,60,15,union,en
100296,jegucchāti,.un.,,,,,jegucchā+iti,,1,60,10,union,en
100297,jeṭṭhabhātāti,.un.,,,,,jeṭṭhabhātā+iti,,1,60,13,union,en
100298,jeṭṭhakāti,.un.,,,,,jeṭṭhakā+iti,,1,60,10,union,en
100299,jeṭṭhāti,.un.,,,,,jeṭṭhā+iti,,1,60,8,union,en
100300,jhānabhedenāti,.un.,,,,,jhānabhedenā+iti,,1,60,14,union,en
100301,jhānārammaṇāti,.un.,,,,,jhānārammaṇā+iti,,1,60,14,union,en
100302,jhāpessāmāti,.un.,,,,,jhāpessāmā+iti,,1,60,12,union,en
100303,jhāti,.un.,,,,,jhā+iti,,1,60,5,union,en
100304,jīraṇatāti,.un.,,,,,jīraṇatā+iti,,1,60,10,union,en
100305,jitāti,.un.,,,,,jitā+iti,,1,60,6,union,en
100306,jīvitenāti,.un.,,,,,jīvitenā+iti,,1,60,10,union,en
100307,jīvitindriyanavakañcāti,.un.,,,,,jīvitindriyanavakaṃ+ca+iti,,1,80,23,union,en
100308,kaccānāti,.un.,,,,,kaccānā+iti,,1,60,9,union,en
100309,kacchapiyāti,.un.,,,,,kacchapiyā+iti,,1,60,12,union,en
100310,kadāti,.un.,,,,,kadā+iti,,1,60,6,union,en
100311,kālaṅkatāti,.un.,,,,,kālaṅkatā+iti,,1,60,11,union,en
100312,kālaṅkiriyāti,.un.,,,,,kālaṅkiriyā+iti,,1,60,13,union,en
100313,kalāpāti,.un.,,,,,kalāpā+iti,,1,60,8,union,en
100314,kālassevāti,.un.,,,,,kālassevā+iti,,1,60,11,union,en
100315,kālāti,.un.,,,,,kālā+iti,,1,60,6,union,en
100316,kaḷīrāti,.un.,,,,,kaḷīrā+iti,,1,60,8,union,en
100317,kalyāṇaguṇavisayatāyāti,.un.,,,,,kalyāṇaguṇavisayatāyā+iti,,1,60,23,union,en
100318,kalyāṇamittāti,.un.,,,,,kalyāṇamittā+iti,,1,60,14,union,en
100319,kalyāṇaputhujjanassāti,.un.,,,,,kalyāṇaputhujjanassā+iti,,1,60,22,union,en
100320,kāmabhavassāti,.un.,,,,,kāmabhavassā+iti,,1,60,14,union,en
