#,chinese,1
khind,KIN d,654
khund,KUN d,655
khend,KEN d,656
khond,KON d,657
khann,KAN n,658
khinn,KIN n,659
khunn,KUN n,660
khenn,KEN n,661
khonn,KON n,662
khant,KAN t,663
khint,KIN t,664
khunt,KUN t,665
khent,KEN t,666
khont,KON t,667
ghamb,GANG b,668
ghimb,GING b,669
ghumb,GUNG b,670
ghemb,GENG b,671
ghomb,GONG b,672
ghamm,GANG m,673
ghimm,GING m,674
ghumm,GUNG m,675
ghemm,GENG m,676
ghomm,GONG m,677
ghamp,GANG p,678
ghimp,GING p,679
ghump,GUNG p,680
ghemp,GENG p,681
ghomp,GONG p,682
ghañc,GAN c,683
ghiñc,GIN c,684
ghuñc,GUN c,685
gheñc,GEN c,686
ghoñc,GON c,687
ghañj,GAN j,688
ghiñj,GIN j,689
ghuñj,GUN j,690
gheñj,GEN j,691
ghoñj,GON j,692
ghaññ,GAN ñ,693
ghiññ,GIN ñ,694
ghuññ,GUN ñ,695
gheññ,GEN ñ,696
ghoññ,GON ñ,697
ghaṇḍ,GAN ḍ,698
ghiṇḍ,GIN ḍ,699
ghuṇḍ,GUN ḍ,700
gheṇḍ,GEN ḍ,701
ghoṇḍ,GON ḍ,702
ghaṇṇ,GAN ṇ,703
ghiṇṇ,GIN ṇ,704
ghuṇṇ,GUN ṇ,705
gheṇṇ,GEN ṇ,706
ghoṇṇ,GON ṇ,707
ghaṇṭ,GAN ṭ,708
ghiṇṭ,GIN ṭ,709
ghuṇṭ,GUN ṭ,710
gheṇṭ,GEN ṭ,711
ghoṇṭ,GON ṭ,712
ghand,GAN d,713
ghind,GIN d,714
ghund,GUN d,715
ghend,GEN d,716
ghond,GON d,717
ghann,GAN n,718
ghinn,GIN n,719
ghunn,GUN n,720
ghenn,GEN n,721
ghonn,GON n,722
ghant,GAN t,723
ghint,GIN t,724
ghunt,GUN t,725
ghent,GEN t,726
ghont,GON t,727
chamb,CHANG b,728
chimb,CHING b,729
chumb,CHUNG b,730
chemb,CHENG b,731
chomb,CHONG b,732
chamm,CHANG m,733
chimm,CHING m,734
chumm,CHUNG m,735
chemm,CHENG m,736
chomm,CHONG m,737
champ,CHANG p,738
chimp,CHING p,739
chump,CHUNG p,740
chemp,CHENG p,741
chomp,CHONG p,742
chañc,CHAN c,743
chiñc,CHIN c,744
chuñc,CHUN c,745
cheñc,CHEN c,746
choñc,CHON c,747
chañj,CHAN j,748
chiñj,CHIN j,749
chuñj,CHUN j,750
cheñj,CHEN j,751
choñj,CHON j,752
chaññ,CHAN ñ,753
chiññ,CHIN ñ,754
chuññ,CHUN ñ,755
cheññ,CHEN ñ,756
choññ,CHON ñ,757
chaṇḍ,CHAN ḍ,758
chiṇḍ,CHIN ḍ,759
chuṇḍ,CHUN ḍ,760
cheṇḍ,CHEN ḍ,761
choṇḍ,CHON ḍ,762
chaṇṇ,CHAN ṇ,763
chiṇṇ,CHIN ṇ,764
chuṇṇ,CHUN ṇ,765
cheṇṇ,CHEN ṇ,766
choṇṇ,CHON ṇ,767
chaṇṭ,CHAN ṭ,768
chiṇṭ,CHIN ṭ,769
chuṇṭ,CHUN ṭ,770
cheṇṭ,CHEN ṭ,771
choṇṭ,CHON ṭ,772
chand,CHAN d,773
chind,CHIN d,774
chund,CHUN d,775
chend,CHEN d,776
chond,CHON d,777
chann,CHAN n,778
chinn,CHIN n,779
chunn,CHUN n,780
chenn,CHEN n,781
chonn,CHON n,782
chant,CHAN t,783
chint,CHIN t,784
chunt,CHUN t,785
chent,CHEN t,786
chont,CHON t,787
jhamb,ZHANG b,788
jhimb,ZHING b,789
jhumb,ZHUNG b,790
jhemb,ZHENG b,791
jhomb,ZHONG b,792
jhamm,ZHANG m,793
jhimm,ZHING m,794
jhumm,ZHUNG m,795
jhemm,ZHENG m,796
jhomm,ZHONG m,797
jhamp,ZHANG p,798
jhimp,ZHING p,799
jhump,ZHUNG p,800
jhemp,ZHENG p,801
jhomp,ZHONG p,802
jhañc,ZHAN c,803
jhiñc,ZHIN c,804
jhuñc,ZHUN c,805
jheñc,ZHEN c,806
jhoñc,ZHON c,807
jhañj,ZHAN j,808
jhiñj,ZHIN j,809
jhuñj,ZHUN j,810
jheñj,ZHEN j,811
jhoñj,ZHON j,812
jhaññ,ZHAN ñ,813
jhiññ,ZHIN ñ,814
jhuññ,ZHUN ñ,815
jheññ,ZHEN ñ,816
jhoññ,ZHON ñ,817
jhaṇḍ,ZHAN ḍ,818
jhiṇḍ,ZHIN ḍ,819
jhuṇḍ,ZHUN ḍ,820
jheṇḍ,ZHEN ḍ,821
jhoṇḍ,ZHON ḍ,822
jhaṇṇ,ZHAN ṇ,823
jhiṇṇ,ZHIN ṇ,824
jhuṇṇ,ZHUN ṇ,825
jheṇṇ,ZHEN ṇ,826
jhoṇṇ,ZHON ṇ,827
jhaṇṭ,ZHAN ṭ,828
jhiṇṭ,ZHIN ṭ,829
jhuṇṭ,ZHUN ṭ,830
jheṇṭ,ZHEN ṭ,831
jhoṇṭ,ZHON ṭ,832
jhand,ZHAN d,833
jhind,ZHIN d,834
jhund,ZHUN d,835
jhend,ZHEN d,836
jhond,ZHON d,837
jhann,ZHAN n,838
jhinn,ZHIN n,839
jhunn,ZHUN n,840
jhenn,ZHEN n,841
jhonn,ZHON n,842
jhant,ZHAN t,843
jhint,ZHIN t,844
jhunt,ZHUN t,845
jhent,ZHEN t,846
jhont,ZHON t,847
thamb,TANG b,848
thimb,TING b,849
thumb,TUNG b,850
themb,TENG b,851
thomb,TONG b,852
thamm,TANG m,853
thimm,TING m,854
thumm,TUNG m,855
themm,TENG m,856
thomm,TONG m,857
thamp,TANG p,858
thimp,TING p,859
thump,TUNG p,860
themp,TENG p,861
thomp,TONG p,862
thañc,TAN c,863
thiñc,TIN c,864
thuñc,TUN c,865
theñc,TEN c,866
thoñc,TON c,867
thañj,TAN j,868
thiñj,TIN j,869
thuñj,TUN j,870
theñj,TEN j,871
thoñj,TON j,872
thaññ,TAN ñ,873
thiññ,TIN ñ,874
thuññ,TUN ñ,875
theññ,TEN ñ,876
thoññ,TON ñ,877
thaṇḍ,TAN ḍ,878
thiṇḍ,TIN ḍ,879
thuṇḍ,TUN ḍ,880
theṇḍ,TEN ḍ,881
thoṇḍ,TON ḍ,882
thaṇṇ,TAN ṇ,883
thiṇṇ,TIN ṇ,884
thuṇṇ,TUN ṇ,885
theṇṇ,TEN ṇ,886
thoṇṇ,TON ṇ,887
thaṇṭ,TAN ṭ,888
thiṇṭ,TIN ṭ,889
thuṇṭ,TUN ṭ,890
theṇṭ,TEN ṭ,891
thoṇṭ,TON ṭ,892
thand,TAN d,893
thind,TIN d,894
thund,TUN d,895
thend,TEN d,896
thond,TON d,897
thann,TAN n,898
thinn,TIN n,899
thunn,TUN n,900
thenn,TEN n,901
thonn,TON n,902
thant,TAN t,903
thint,TIN t,904
thunt,TUN t,905
thent,TEN t,906
thont,TON t,907
ṭhamb,TANG b,908
ṭhimb,TING b,909
ṭhumb,TUNG b,910
ṭhemb,TENG b,911
ṭhomb,TONG b,912
ṭhamm,TANG m,913
ṭhimm,TING m,914
