book,paragraph,level,title,tag
140,737,2,8. cīvarakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::mahāvagga:
140,866,2,9. campeyyakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::mahāvagga:
140,886,2,10. kosambakakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::mahāvagga:
141,3,1,cūḷavagga-aṭṭhakathā,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,4,2,1. kammakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,38,2,2. pārivāsikakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,76,2,3. samuccayakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,174,2,4. samathakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,226,2,5. khuddakavatthukkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,287,2,6. senāsanakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,492,2,7. saṅghabhedakakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,533,2,8. vattakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,575,2,9. pātimokkhaṭṭhapanakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,609,2,10. bhikkhunikkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga::bhikkhunī:
141,646,2,11. pañcasatikakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
141,652,2,12. sattasatikakkhandhakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::khandhaka::cūḷavagga:
142,3,1,parivāra-aṭṭhakathā,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,4,2,soḷasamahāvāro,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,23,2,samuṭṭhānasīsavaṇṇanā,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,74,2,antarapeyyālaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,89,2,khandhakapucchāvāro,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,100,2,ekuttarikanayo,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,209,2,uposathādipucchāvissajjanā,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,220,2,paṭhamagāthāsaṅgaṇikaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,265,2,adhikaraṇabhedaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,297,2,dutiyagāthāsaṅgaṇikaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,311,2,codanākaṇḍaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,322,2,cūḷasaṅgāmo,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,335,2,mahāsaṅgāmo,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,346,2,kathinabhedaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,363,2,upālipañcakaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,422,2,āpattisamuṭṭhānavaṇṇanā,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,427,2,aparadutiyagāthāsaṅgaṇikaṃ,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,473,2,sedamocanagāthā,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
142,516,2,pañcavaggo,:samantapāsādikā::aṭṭhakathā::vinaya::parivāra::parivārapāḷi::samantapāsādikā:
143,3,1,therāpadānapāḷi,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,5,2,1. buddhavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,2050,2,2. sīhāsaniyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,2509,2,3. subhūtivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,3116,2,4. kuṇḍadhānavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,3482,2,5. upālivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,3942,2,6. bījanivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,4245,2,7. sakacintaniyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,4495,2,8. nāgasamālavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,4745,2,9. timiravaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,4940,2,10. sudhāvaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,5154,2,11. bhikkhadāyivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,5380,2,12. mahāparivāravaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,5678,2,13. sereyyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,6020,2,14. sobhitavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,6265,2,15. chattavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,6448,2,16. bandhujīvakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,6646,2,17. supāricariyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,6836,2,18. kumudavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,7008,2,19. kuṭajapupphiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,7221,2,20. tamālapupphiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,7426,2,21. kaṇikārapupphiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,7600,2,22. hatthivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,7789,2,23. ālambaṇadāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,7970,2,24. udakāsanavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,8111,2,25. tuvaradāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,8249,2,26. thomakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,8399,2,27. padumukkhipavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,8552,2,28. suvaṇṇabibbohanavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,8703,2,29. paṇṇadāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,8874,2,30. citakapūjakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,9048,2,31. padumakesaravaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,9228,2,32. ārakkhadāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,9426,2,33. umāpupphiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,9769,2,34. gandhodakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,10226,2,35. ekapadumiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,10452,2,36. saddasaññakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,10599,2,37. mandāravapupphiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,10746,2,38. bodhivandanavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,10935,2,39. avaṭaphalavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,11249,2,40. pilindavacchavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,12894,2,41. metteyyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
143,14045,2,42. bhaddālivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,3,1,therāpadānapāḷi,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,5,2,43. sakiṃsammajjakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,536,2,44. ekavihārivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,816,2,45. vibhītakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,1076,2,46. jagatidāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,1298,2,47. sālakusumiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,1534,2,48. naḷamālivaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,1839,2,49. paṃsukūlavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,2522,2,50. kiṅkaṇipupphavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,2877,2,51. kaṇikāravaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,3196,2,52. phaladāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,3465,2,53. tiṇadāyakavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,3863,2,54. kaccāyanavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,4970,2,55. bhaddiyavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,5922,2,56. yasavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therāpadāna::pāḷi:
144,6534,1,therīapadānapāḷi,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therīapadāna::pāḷi:
144,6535,2,1. sumedhāvaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therīapadāna::pāḷi:
144,6937,2,2. ekūposathikavaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therīapadāna::pāḷi:
144,8479,2,3. kuṇḍalakesīvaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therīapadāna::pāḷi:
144,9951,2,4. khattiyāvaggo,:apadāna::mūla::sutta::khuddakanikāya::apadāna::therīapadāna::pāḷi:
145,3,1,buddhavaṃsapāḷi,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,4,2,1. ratanacaṅkamanakaṇḍaṃ,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,252,2,2. sumedhapatthanākathā,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,827,2,3. dīpaṅkarabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,922,2,4. koṇḍaññabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1040,2,5. maṅgalabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1138,2,6. sumanabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1241,2,7. revatabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1330,2,8. sobhitabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1421,2,9. anomadassībuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1509,2,10. padumabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1597,2,11. nāradabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1697,2,12. padumuttarabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1791,2,13. sumedhabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1885,2,14. sujātabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,1994,2,15. piyadassībuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2076,2,16. atthadassībuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2155,2,17. dhammadassībuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2231,2,18. siddhatthabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2304,2,19. tissabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2389,2,20. phussabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2465,2,21. vipassībuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2581,2,22. sikhībuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2666,2,23. vessabhūbuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2758,2,24. kakusandhabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2840,2,25. koṇāgamanabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,2928,2,26. kassapabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,3087,2,27. gotamabuddhavaṃso,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,3163,2,28. buddhapakiṇṇakakaṇḍaṃ,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
145,3226,2,29. dhātubhājanīyakathā,:buddhavaṃsa::mūla::sutta::khuddakanikāya::buddhavaṃsa::vaṃsa ganthasaṅgaha::pāḷi:
146,3,1,cariyāpiṭakapāḷi,:cariyāpiṭaka::mūla::sutta::khuddakanikāya::cariyāpiṭaka::carita::pāḷi:
146,4,2,1. akittivaggo,:cariyāpiṭaka::mūla::sutta::khuddakanikāya::cariyāpiṭaka::carita::pāḷi:
146,467,2,2. hatthināgavaggo,:cariyāpiṭaka::mūla::sutta::khuddakanikāya::cariyāpiṭaka::carita::pāḷi:
146,771,2,3. yudhañjayavaggo,:cariyāpiṭaka::mūla::sutta::khuddakanikāya::cariyāpiṭaka::carita::pāḷi:
147,3,1,jātakapāḷi,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
147,5,2,17. cattālīsanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
147,765,2,18. paṇṇāsanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
147,1333,2,19. saṭṭhinipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
147,1754,2,20. sattatinipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
147,2326,2,21. asītinipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
147,3894,2,22. mahānipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,3,1,jātakapāḷi,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,5,2,1. ekakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,851,2,2. dukanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,1742,2,3. tikanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,2326,2,4. catukkanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,3065,2,5. pañcakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,3557,2,6. chakkanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,4041,2,7. sattakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,4589,2,8. aṭṭhakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,4902,2,9. navakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,5275,2,10. dasakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,5871,2,11. ekādasakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,6264,2,12. dvādasakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,6692,2,13. terasakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,7188,2,14. pakiṇṇakanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,8123,2,15. vīsatinipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
148,9339,2,16. tiṃsanipāto,:jātaka::mūla::sutta::khuddakanikāya::jātaka::pāḷi:
149,3,1,mahāniddesapāḷi,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,5,2,1. kāmasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,121,2,2. guhaṭṭhakasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,299,2,3. duṭṭhaṭṭhakasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,395,2,4. suddhaṭṭhakasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,500,2,5. paramaṭṭhakasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,585,2,6. jarāsuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,733,2,7. tissametteyyasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,850,2,8. pasūrasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,971,2,9. māgaṇḍiyasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,1151,2,10. purābhedasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,1349,2,11. kalahavivādasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,1532,2,12. cūḷaviyūhasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,1700,2,13. mahāviyūhasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,1927,2,14. tuvaṭṭakasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,2229,2,15. attadaṇḍasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
149,2533,2,16. sāriputtasuttaniddeso,:mahāniddesa::mūla::sutta::khuddakanikāya::mahāniddesa::niddesa::pāḷi:
150,3,1,cūḷaniddesapāḷi,:cūḷaniddesa::mūla::sutta::khuddakanikāya::cūḷaniddesa::niddesa::pāḷi:
150,649,2,pārāyanavagganiddeso,:cūḷaniddesa::mūla::sutta::khuddakanikāya::cūḷaniddesa::niddesa::pāḷi:
150,2239,2,khaggavisāṇasutto,:cūḷaniddesa::mūla::sutta::khuddakanikāya::cūḷaniddesa::niddesa::pāḷi:
151,3,1,paṭisambhidāmaggapāḷi,:paṭisambhidāmagga::mūla::sutta::khuddakanikāya::paṭisambhidāmagga::pāḷi:
151,4,2,1. mahāvaggo,:paṭisambhidāmagga::mūla::sutta::khuddakanikāya::paṭisambhidāmagga::pāḷi:
151,1361,2,2. yuganaddhavaggo,:paṭisambhidāmagga::mūla::sutta::khuddakanikāya::paṭisambhidāmagga::pāḷi:
151,1809,2,3. paññāvaggo,:paṭisambhidāmagga::mūla::sutta::khuddakanikāya::paṭisambhidāmagga::pāḷi:
151,2035,2,tassuddānaṃ –,:paṭisambhidāmagga::mūla::sutta::khuddakanikāya::paṭisambhidāmagga::pāḷi:
152,3,1,milindapañhapāḷi,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
152,4,2,1,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
152,19,2,1. bāhirakathā,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
152,109,2,2-3. milindapañho,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
152,683,2,4. meṇḍakapañho,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
152,1264,2,5. anumānapañho,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
152,1818,2,6. opammakathāpañho,:milindapañha::mūla::sutta::khuddakanikāya::milindapañha::pāḷi:
153,3,1,nettippakaraṇapāḷi,:nettippakaraṇa::mūla::sutta::khuddakanikāya::nettippakaraṇa::netti::pāḷi:
153,4,2,1. saṅgahavāro,:nettippakaraṇa::mūla::sutta::khuddakanikāya::nettippakaraṇa::netti::pāḷi:
153,16,2,2. uddesavāro,:nettippakaraṇa::mūla::sutta::khuddakanikāya::nettippakaraṇa::netti::pāḷi:
